[18248.599609375, 1470.0, 3384.0, 11558.677734375, 51650.0, 1280.0]	182486,147,143,11,1033,139,1280,0.8264462809917356	 50 R1: 0 9 10 8 1 5 7 0  R2: 0 3 10 6 1 4 8 1 9 0  R3: 0 1 3 1 5 1 8 1 6 1 8 2 7 8 10 0  R4: 0 1 5 2 3 5 10 0  R5: 0 7 5 9 2 8 10 7 3 6 9 6 10 6 4 8 1 3 1 10 5 7 0  R6: 0 6 10 4 3 0  R7: 0 11 2 9 2 5 11 5 1 3 2 6 5 1 10 1 8 3 6 4 7 9 10 0  R8: 0 7 3 0  R9: 0 9 11 0  R10: 0 2 6 4 0  R11: 0 9 2 0  
[16019.599609375, 1160.0, 3204.0, 10006.060546875, 50550.0, 1284.0]	160196,116,150,9,1011,117,1284,0.7676767676767677	 50 R1: 0 5 9 11 7 8 6 0  R2: 0 3 10 6 9 0  R3: 0 1 3 1 8 1 8 1 6 9 1 8 5 2 3 5 7 1 10 7 9 8 3 4 1 0  R4: 0 1 3 2 4 9 0  R5: 0 3 6 0  R6: 0 5 2 10 7 5 1 2 5 11 6 9 10 9 10 6 7 6 8 3 6 10 4 11 0  R7: 0 2 6 0  R8: 0 9 10 5 8 1 7 10 6 4 2 8 3 1 5 10 0  R9: 0 4 3 0  
[14874.599609375, 4620.0, 3072.0, 9163.63671875, 75000.0, 1208.0]	148746,462,151,8,1500,105,1208,0.7272727272727273	 50 R1: 0 3 9 1 3 4 2 9 5 1 8 10 7 6 3 2 9 10 4 7 6 3 6 10 8 4 0  R2: 0 11 6 4 3 0  R3: 0 1 3 1 8 1 2 5 6 9 8 7 1 10 11 6 0  R4: 0 5 7 0  R5: 0 2 5 9 0  R6: 0 10 1 8 3 0  R7: 0 5 10 6 7 11 8 6 9 5 3 9 1 8 6 5 1 8 3 1 2 5 7 10 4 0  R8: 0 2 6 0  
[14988.900390625, 1050.0, 3396.0, 10187.87890625, 48750.0, 1303.0]	149889,105,147,9,975,136,1303,0.797979797979798	 50 R1: 0 9 10 0  R2: 0 3 9 1 3 4 2 9 5 1 8 10 7 6 3 2 9 10 4 7 6 3 6 10 8 4 0  R3: 0 1 7 2 8 6 11 9 1 6 7 10 5 11 1 2 6 7 1 5 0  R4: 0 2 5 0  R5: 0 11 8 1 6 2 5 4 3 1 9 6 8 7 10 1 8 3 4 0  R6: 0 8 1 0  R7: 0 5 10 6 5 9 0  R8: 0 9 2 0  R9: 0 8 1 0  
[16607.30078125, 1950.0, 3984.0, 11261.1572265625, 58400.0, 1219.0]	166073,195,172,11,1168,160,1219,0.7768595041322314	 50 R1: 0 5 11 7 1 0  R2: 0 3 9 0  R3: 0 5 9 1 8 0  R4: 0 1 5 1 4 2 9 3 8 6 5 1 8 1 10 6 4 0  R5: 0 10 6 0  R6: 0 8 1 0  R7: 0 2 7 8 1 6 2 6 8 1 5 9 10 7 6 7 3 10 1 5 0  R8: 0 6 11 6 2 7 5 8 7 10 2 6 4 0  R9: 0 5 7 0  R10: 0 9 10 9 3 4 3 2 9 5 1 10 1 8 7 6 3 10 4 11 0  R11: 0 8 1 0  
[17148.80078125, 2840.0, 3996.0, 11310.744140625, 56050.0, 1353.0]	171488,284,168,11,1121,165,1353,0.7851239669421488	 50 R1: 0 10 7 0  R2: 0 3 9 0  R3: 0 11 6 0  R4: 0 1 5 2 7 5 9 3 8 6 10 2 3 6 5 7 0  R5: 0 1 8 0  R6: 0 10 6 0  R7: 0 9 2 7 5 1 10 6 1 6 9 10 4 0  R8: 0 5 7 4 2 3 8 0  R9: 0 5 1 3 11 7 5 1 9 5 9 8 1 4 2 6 10 6 8 1 8 1 5 4 3 11 0  R10: 0 8 1 8 2 6 8 1 3 7 10 5 4 7 2 6 3 10 0  R11: 0 2 9 0  
[15823.2001953125, 4540.0, 3444.0, 9095.4541015625, 81500.0, 1051.0]	158232,454,139,8,1630,148,1051,0.7159090909090908	 50 R1: 0 5 1 11 7 9 8 6 1 9 2 5 8 11 7 2 6 0  R2: 0 3 1 5 3 8 1 9 10 7 0  R3: 0 10 6 1 7 3 5 2 9 11 5 7 3 9 6 10 2 8 3 6 7 1 10 4 0  R4: 0 1 5 0  R5: 0 8 1 0  R6: 0 10 1 0  R7: 0 5 2 8 5 1 6 9 10 6 10 4 7 2 9 5 1 6 7 3 8 4 10 0  R8: 0 2 9 0  
[17864.900390625, 4180.0, 3948.0, 13231.1689453125, 64950.0, 1286.0]	178649,418,163,14,1299,166,1286,0.8051948051948052	 50 R1: 0 9 5 7 3 6 2 9 5 10 6 7 3 1 6 10 4 0  R2: 0 5 9 0  R3: 0 8 3 0  R4: 0 10 6 0  R5: 0 8 1 5 6 4 7 0  R6: 0 10 1 0  R7: 0 5 1 2 11 7 8 9 6 1 9 5 11 7 2 3 10 8 1 3 1 5 10 4 0  R8: 0 8 6 8 0  R9: 0 3 1 5 1 8 5 1 2 5 9 3 0  R10: 0 11 10 7 2 9 8 7 6 0  R11: 0 7 2 9 0  R12: 0 8 1 0  R13: 0 2 6 4 0  R14: 0 4 3 0  
[16780.099609375, 1430.0, 3108.0, 10636.36328125, 56500.0, 1226.0]	167801,143,128,10,1130,131,1226,0.7727272727272727	 50 R1: 0 9 10 4 8 9 3 6 1 8 4 7 1 0  R2: 0 3 1 3 8 4 8 6 8 1 3 5 9 4 10 1 8 3 0  R3: 0 2 8 0  R4: 0 2 5 7 2 0  R5: 0 3 10 0  R6: 0 11 7 5 1 2 10 5 7 0  R7: 0 5 10 6 5 1 2 8 9 6 1 9 11 5 7 10 0  R8: 0 6 2 6 4 0  R9: 0 2 9 0  R10: 0 9 5 11 3 7 6 2 5 10 6 7 3 1 6 10 5 0  
[16527.0, 3080.0, 3684.0, 11972.7275390625, 57300.0, 1339.0]	165270,308,177,12,1146,130,1339,0.7954545454545454	 50 R1: 0 5 9 11 7 0  R2: 0 3 5 2 7 10 5 1 2 5 6 1 9 2 8 10 6 0  R3: 0 1 3 1 8 1 8 6 8 5 8 9 2 7 5 1 2 6 3 4 10 9 0  R4: 0 7 10 5 7 0  R5: 0 1 4 3 0  R6: 0 10 6 0  R7: 0 7 3 0  R8: 0 10 1 0  R9: 0 8 6 11 6 10 0  R10: 0 2 9 0  R11: 0 6 10 0  R12: 0 9 10 9 4 3 6 4 7 6 4 8 1 8 1 3 5 10 2 11 0  
